artist,style,url,status
Sandro Botticelli,Early Renaissance,https://uploads0.wikiart.org/images/sandro-botticelli/madonna-and-child(1).jpg!Large.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads1.wikiart.org/images/norman-rockwell/grandpa-listening-in-on-the-wireless-1920.jpg!Large.jpg,downloaded
Hans Hinterreiter,Op Art,https://uploads8.wikiart.org/images/hans-hinterreiter/konstruktionszeichnung-zu-opus-73-1961.jpg,downloaded
Henri de Toulouse-Lautrec,Art Nouveau,https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/the-sailor-s-sopng-at-the-star-le-havre-1899.jpg!Large.jpg,downloaded
Frans Snyders,Baroque,https://uploads8.wikiart.org/images/frans-snyders/kitchen-still-life-1610.jpg!Large.jpg,downloaded
Pyotr Konchalovsky,Realism,https://uploads1.wikiart.org/images/pyotr-konchalovsky/still-life-with-lilac.jpg,downloaded
Rembrandt van Rijn,Baroque,https://uploads1.wikiart.org/images/rembrandt/self-portrait-1659-1.jpg!Large.jpg,downloaded
James Barry,Romanticism,https://uploads7.wikiart.org/images/james-barry/commerce-or-the-triumph-of-the-thames-1801.jpg!Large.jpg,downloaded
Jacek Yerka,Surrealism,https://uploads2.wikiart.org/images/jacek-yerka/triptych-the-middle-part-1996.jpg,downloaded
Giovanni Battista Tiepolo,Rococo,https://uploads8.wikiart.org/images/giovanni-battista-tiepolo/girl-with-a-mandolin.jpg!Large.jpg,downloaded
Adrien Dax,Surrealism,https://uploads0.wikiart.org/images/adrien-dax/fen-tre-toil-e-1962.jpg,downloaded
Maurice Prendergast,Post-Impressionism,https://uploads1.wikiart.org/images/maurice-prendergast/low-tide-2.jpg!Large.jpg,downloaded
John Henry Twachtman,Impressionism,https://uploads7.wikiart.org/images/john-henry-twachtman/brook-in-winter.jpg!Large.jpg,downloaded
Boris Kustodiev,Realism,https://uploads0.wikiart.org/images/boris-kustodiev/workshop-1926.jpg!Large.jpg,downloaded
Edward Ruscha,Pop Art,https://uploads1.wikiart.org/images/edward-ruscha/actual-size-1962.jpg!Large.jpg,downloaded
Childe Hassam,Impressionism,https://uploads0.wikiart.org/images/childe-hassam/little-old-cottage-egypt-lane-east-hampton.jpg!Large.jpg,downloaded
Jean-Leon Gerome,Orientalism,https://uploads6.wikiart.org/images/jean-leon-gerome/the-guard.jpg!Large.jpg,downloaded
António Carvalho de Silva Porto,Realism,https://uploads6.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/a-ceifa-lumiar-1884.jpg,downloaded
Currier and Ives,Romanticism,https://uploads8.wikiart.org/images/currier-and-ives/the-great-republican-reform-party-calling-on-their-candidate-1856.jpg!Large.jpg,downloaded
Roger Weik,,https://uploads8.wikiart.org/images/roger-weik/private-myth-2005.jpg!Large.jpg,downloaded
Agnolo Bronzino,Mannerism,https://uploads0.wikiart.org/images/agnolo-bronzino/portrait-of-guidubaldo-della-rovere-1532.jpg!Large.jpg,downloaded
Ilka Gedo,Expressionism,https://uploads0.wikiart.org/images/ilka-gedo/self-portrait-1947-1.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads6.wikiart.org/images/pierre-auguste-renoir/portrait-of-madeleine-adam-1887.jpg!Large.jpg,downloaded
Ivan Kramskoy,Realism,https://uploads7.wikiart.org/images/ivan-kramskoy/herodias-1886.jpg!Large.jpg,downloaded
Odilon Redon,Symbolism,https://uploads3.wikiart.org/images/odilon-redon/portrait-of-the-marquis-de-gonet-1907.jpg!Large.jpg,downloaded
Mykola Pymonenko,Realism,https://uploads6.wikiart.org/images/mykola-pymonenko/laundry-1.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads8.wikiart.org/images/claude-monet/cliff-at-fecamp.jpg!Large.jpg,downloaded
Frederic Leighton,Academic Art,https://uploads6.wikiart.org/images/frederic-leighton/teresina.jpg!Large.jpg,downloaded
Alfred Sisley,Impressionism,https://uploads8.wikiart.org/images/alfred-sisley/poplars-a-moret-sur-loing-an-august-afternoon-1888.jpg!Large.jpg,downloaded
Benozzo Gozzoli,Early Renaissance,https://uploads2.wikiart.org/images/benozzo-gozzoli/the-school-of-tagaste-detail-1465.jpg!Large.jpg,downloaded
Pyotr Konchalovsky,Realism,https://uploads1.wikiart.org/images/pyotr-konchalovsky/grey-day-blossoming-apple-trees-by-the-pond-1937.jpg,downloaded
Arnold Böcklin,Symbolism,https://uploads5.wikiart.org/images/arnold-b-cklin/sirens-1875.jpg,downloaded
John Singer Sargent,Impressionism,https://uploads2.wikiart.org/images/john-singer-sargent/the-simplon.jpg!Large.jpg,downloaded
Nathan Oliveira,Neo-Expressionism,https://uploads0.wikiart.org/images/nathan-oliveira/blue-head-1990.jpg,downloaded
Hilma af Klint,Abstract Art,https://uploads4.wikiart.org/images/hilma-af-klint/altar-painting-1915.jpg,downloaded
Lucian Freud,Expressionism,https://uploads6.wikiart.org/images/lucian-freud/hotel-bedroom.jpg!Large.jpg,downloaded
Vasile Kazar,Expressionism,https://uploads0.wikiart.org/images/vasile-kazar/unknown-title(97).jpg,downloaded
Anthony van Dyck,Baroque,https://uploads0.wikiart.org/images/anthony-van-dyck/cupid-and-psyche-1640.jpg!Large.jpg,downloaded
George Frederic Watts,Symbolism,https://uploads1.wikiart.org/images/george-frederick-watts/she-shall-be-called-woman.jpg!Large.jpg,downloaded
Amedeo Modigliani,Expressionism,https://uploads4.wikiart.org/images/amedeo-modigliani/reclining-nude-from-the-back-1917.jpg!Large.jpg,downloaded
Pat Lipsky,Hard Edge Painting,https://uploads8.wikiart.org/images/pat-lipsky/blue-grey-not-touching-2002.jpg,downloaded
Varlin,Expressionism,https://uploads4.wikiart.org/images/varlin/man-in-the-tonhallengarten-in-zurich.jpg,downloaded
Henri de Toulouse-Lautrec,Post-Impressionism,https://uploads8.wikiart.org/images/henri-de-toulouse-lautrec/two-women-making-the-bed-1891.jpg!Large.jpg,downloaded
Dorothy Lathrop,Art Nouveau,https://uploads1.wikiart.org/images/dorothy-lathrop/the-fairy-circus-1931-5.jpg!Large.jpg,downloaded
Rosa Bonheur,Realism,https://uploads5.wikiart.org/images/rosa-bonheur/the-lion-at-home-1881.jpg!Large.jpg,downloaded
Radi Nedelchev,Naïve Art,https://uploads2.wikiart.org/images/radi-nedelchev/high-in-the-mountains-2006.jpg,downloaded
Thomas Gainsborough,Rococo,https://uploads4.wikiart.org/images/thomas-gainsborough/drinkstone-park-cornard-woodland.jpg,downloaded
Egon Schiele,Art Nouveau,https://uploads1.wikiart.org/images/egon-schiele/seated-girl-with-bare-torso-and-light-blue-skirt-1911.jpg!Large.jpg,downloaded
Francesco Hayez,Romanticism,https://uploads4.wikiart.org/images/francesco-hayez/portrait-of-gioacchino-rossini-1870.jpg!Large.jpg,downloaded
Nicolas Poussin,Classicism,https://uploads6.wikiart.org/images/nicolas-poussin/pan-and-syrinx-1638.jpg!Large.jpg,downloaded
Georgia O'Keeffe,Precisionism,https://uploads7.wikiart.org/images/georgia-o-keeffe/shell-no-2.jpg!Large.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads6.wikiart.org/images/paul-cezanne/boy-in-a-red-vest-1888.jpg!Large.jpg,downloaded
Howard Pyle,Romanticism,https://uploads8.wikiart.org/images/howard-pyle/the-buccaneer-was-a-picturesque-fellow-1905.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads4.wikiart.org/images/claude-monet/the-thaw-at-vetheuil.jpg!Large.jpg,downloaded
Arthur Verona,Impressionism,https://uploads3.wikiart.org/images/arthur-verona/violinist-in-a-boat.jpg,downloaded
John Ruskin,Romanticism,https://uploads8.wikiart.org/images/john-ruskin/the-glacier-des-bois-1844.jpg!Large.jpg,downloaded
Stanley Pinker,Cubism,https://uploads6.wikiart.org/images/stanley-pinker/book-of-life.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads7.wikiart.org/images/nicholas-roerich/kuluta-1937.jpg,downloaded
Pieter Bruegel the Elder,Northern Renaissance,https://uploads0.wikiart.org/images/pieter-bruegel-the-elder/land-of-cockaigne-1567.jpg!Large.jpg,downloaded
Thomas Gainsborough,Rococo,https://uploads2.wikiart.org/images/thomas-gainsborough/an-extensive-landscape-with-cattle-and-a-drover.jpg!Large.jpg,downloaded
Pyotr Konchalovsky,Cubism,https://uploads5.wikiart.org/images/pyotr-konchalovsky/portrait-of-the-artist-vladimir-rozhdestvensky-1912.jpg!Large.jpg,downloaded
Karl Bodmer,Romanticism,https://uploads4.wikiart.org/images/karl-bodmer/missouri-indians-1832.jpg!Large.jpg,downloaded
Jacek Yerka,Surrealism,https://uploads6.wikiart.org/images/jacek-yerka/interrupted-picnic-2006.jpg!Large.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads1.wikiart.org/images/konstantin-makovsky/portrait-2.jpg!Large.jpg,downloaded
Jean-Leon Gerome,Orientalism,https://uploads7.wikiart.org/images/jean-leon-gerome/amehs-playing-chess-in-a-caf.jpg!Large.jpg,downloaded
Almir Mavignier,Op Art,https://uploads1.wikiart.org/images/almir-mavignier/amarelo-sobre-preto-da-s-rie-punctum-1969.jpg!Large.jpg,downloaded
Sam Francis,Abstract Expressionism,https://uploads6.wikiart.org/images/sam-francis/untitled-1-1987.jpg,downloaded
Fyodor Rokotov,Rococo,https://uploads3.wikiart.org/images/fyodor-rokotov/portrait-of-v-n-surovtseva.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads5.wikiart.org/images/pierre-auguste-renoir/cagnes-landscape-1908.jpg!Large.jpg,downloaded
Hendrick Cornelisz Vroom,Baroque,https://uploads8.wikiart.org/images/hendrick-cornelisz-vroom/ferry-boat-on-a-river-trees-on-a-hill-to-the-left.jpg,downloaded
Mario Schifano,Art Informel,https://uploads7.wikiart.org/images/mario-schifano/untitled-1979.jpg,downloaded
Paul Gauguin,Post-Impressionism,https://uploads7.wikiart.org/images/paul-gauguin/seated-breton-girl-1889.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads4.wikiart.org/images/claude-monet/norwegian-landscape-sandviken.jpg!Large.jpg,downloaded
Raphael Kirchner,Art Nouveau,https://uploads7.wikiart.org/images/raphael-kirchner/love-thoughts-1900-3.jpg,downloaded
Michelangelo,Expressionism,https://uploads5.wikiart.org/images/michelangelo/the-ancestors-of-christ-zerubbabel-1509.jpg!Large.jpg,downloaded
John Singleton Copley,Neoclassicism,https://uploads1.wikiart.org/images/john-singleton-copley/self-portrait-1784.jpg,downloaded
Aleksandr Deyneka,Socialist Realism,https://uploads0.wikiart.org/images/aleksandr-deyneka/winter-in-kursk-1916.jpg!Large.jpg,downloaded
Claude Lorrain,Classicism,https://uploads6.wikiart.org/images/claude-lorrain/seaport-1638.jpg,downloaded
Thomas Lawrence,Rococo,https://uploads2.wikiart.org/images/thomas-lawrence/miss-laura-dorothea-ross-mrs-francis-robertson-1804.jpg!Large.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads3.wikiart.org/images/paul-cezanne/still-life-with-jug.jpg!Large.jpg,downloaded
Boris Kustodiev,Realism,https://uploads7.wikiart.org/images/boris-kustodiev/portrait-of-n-a-podsosov-1906.jpg!Large.jpg,downloaded
Alexey Venetsianov,Romanticism,https://uploads2.wikiart.org/images/alexey-venetsianov/french-activities-in-the-store.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads4.wikiart.org/images/henri-martin/landscape-1.jpg!Large.jpg,downloaded
Eyvind Earle,Magic Realism,https://uploads4.wikiart.org/images/eyvind-earle/morning-fog.jpg!Large.jpg,downloaded
Pavel Svinyin,Romanticism,https://uploads0.wikiart.org/images/pavel-svinyin/the-pennsylvania-hospital.jpg,downloaded
Eastman Johnson,Realism,https://uploads5.wikiart.org/images/eastman-johnson/in-the-fields-1880.jpg!Large.jpg,downloaded
Winslow Homer,Realism,https://uploads4.wikiart.org/images/winslow-homer/two-girls-on-the-beach-tynemouth-1891.jpg!Large.jpg,downloaded
Louay Kayyali,Expressionism,https://uploads8.wikiart.org/images/louay-kayyali/the-mother-1961.jpg,downloaded
Camille Corot,Realism,https://uploads0.wikiart.org/images/camille-corot/the-little-nest-harriers.jpg!Large.jpg,downloaded
Titian,Mannerism,https://uploads8.wikiart.org/images/titian/sorrows-1554.jpg!Large.jpg,downloaded
Lawrence Alma-Tadema,Romanticism,https://uploads4.wikiart.org/images/alma-tadema-lawrence/in-the-peristyle-1866.jpg!Large.jpg,downloaded
Clarence Gagnon,Art Nouveau,https://uploads1.wikiart.org/images/clarence-gagnon/laurentian-village-1927.jpg!Large.jpg,downloaded
Vasily Tropinin,Romanticism,https://uploads0.wikiart.org/images/vasily-tropinin/portrait-of-prince-alexander-s-dolgorukov.jpg,downloaded
Albrecht Dürer,Northern Renaissance,https://uploads0.wikiart.org/images/albrecht-durer/the-holy-georg.jpg!Large.jpg,downloaded
Paul Klee,Cubism,https://uploads1.wikiart.org/images/paul-klee/view-towards-the-port-of-hammamet-1914.jpg!Large.jpg,downloaded
Giovanni Bellini,Expressionism,https://uploads3.wikiart.org/images/giovanni-bellini/madonna-and-child-1490-1.jpg!Large.jpg,downloaded
Nicolaes Maes,Baroque,https://uploads4.wikiart.org/images/nicolaes-maes/portrait-of-an-unknown-gentleman-1689.jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads1.wikiart.org/images/nicholas-roerich/glory-to-the-hero-1933.jpg!Large.jpg,downloaded
Louis Marcoussis,Cubism,https://uploads0.wikiart.org/images/louis-marcoussis/violin-bottle-flowers-in-a-glass-and-eight-of-spades-1919.jpg!Large.jpg,downloaded
Ivan Kramskoy,Realism,https://uploads8.wikiart.org/images/ivan-kramskoy/portrait-of-anatoly-kramskoy-the-artist-s-son-1882.jpg!Large.jpg,downloaded
Roger Weik,Abstract Expressionism,https://uploads8.wikiart.org/images/roger-weik/number-126-2013-1.jpg!Large.jpg,downloaded
Thomas Hill,Romanticism,https://uploads6.wikiart.org/images/thomas-hill/piute-fishing-on-the-merced-river-yosemite-valley-1891-1871.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads2.wikiart.org/images/camille-pissarro/bathers-3-1894.jpg!Large.jpg,downloaded
Brice Marden,Abstract Expressionism,https://uploads0.wikiart.org/images/brice-marden/couplet-iii-1989.jpg!Large.jpg,downloaded
Wyndham Lewis,Cubism,https://uploads8.wikiart.org/images/wyndham-lewis/the-crowd-1915.jpg!Large.jpg,downloaded
Arkhip Kuindzhi,Impressionism,https://uploads2.wikiart.org/images/arkhip-kuindzhi/a-birch-grove-4.jpg!Large.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads5.wikiart.org/images/ivan-aivazovsky/view-of-gunib-1868.jpg!Large.jpg,downloaded
Paul Cézanne,Impressionism,https://uploads5.wikiart.org/images/paul-cezanne/path-at-the-entrance-to-the-forest-1879.jpg!Large.jpg,downloaded
Lucian Freud,Expressionism,https://uploads2.wikiart.org/images/lucian-freud/the-painter-s-mother-1984-1.jpg!Large.jpg,downloaded
Antoine Blanchard,Impressionism,https://uploads6.wikiart.org/images/antoine-blanchard/porte-st-denis-10.jpg!Large.jpg,downloaded
Édouard Manet,Impressionism,https://uploads8.wikiart.org/images/edouard-manet/jeanne-martin-in-pink-dress-1881.jpg!Large.jpg,downloaded
Grandma Moses,Naïve Art,https://uploads2.wikiart.org/images/grandma-moses/hoosick-valley-from-the-window-1946.jpg!Large.jpg,downloaded
Titian,Mannerism,https://uploads8.wikiart.org/images/titian/portrait-of-jacopo-strada-1568.jpg!Large.jpg,downloaded
Antonio Sanfilippo,Art Informel,https://uploads8.wikiart.org/images/antonio-sanfilippo/untitled-3.jpg,downloaded
J.M.W. Turner,Romanticism,https://uploads0.wikiart.org/images/william-turner/a-ship-aground.jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads7.wikiart.org/images/nicholas-roerich/himalayas-3.jpg,downloaded
Raphael,Expressionism,https://uploads3.wikiart.org/images/raphael/the-sibyls-santa-maria-della-pace.jpg!Large.jpg,downloaded
Alfred Sisley,Impressionism,https://uploads7.wikiart.org/images/alfred-sisley/provencher-s-mill-at-moret-1883.jpg!Large.jpg,downloaded
Edgar Degas,Impressionism,https://uploads1.wikiart.org/images/edgar-degas/dancers-practicing-at-the-barre-1877.jpg!Large.jpg,downloaded
Pietro Perugino,Expressionism,https://uploads3.wikiart.org/images/pietro-perugino/polyptych-albani-torlonia-particular-detail.jpg!Large.jpg,downloaded
Bela Czobel,Expressionism,https://uploads3.wikiart.org/images/bela-czobel/madonna-1937.jpg,downloaded
Vasily Surikov,Realism,https://uploads8.wikiart.org/images/vasily-surikov/third-ecumenical-council-of-ephesus-1876.jpg!Large.jpg,downloaded
Mikhail Vrubel,Symbolism,https://uploads3.wikiart.org/images/mikhail-vrubel/at-nightfall-1900.jpg!Large.jpg,downloaded
Albert Bloch,Expressionism,https://uploads2.wikiart.org/images/albert-bloch/duel-1912.jpg!Large.jpg,downloaded
Glennray Tutor,Photorealism,https://uploads1.wikiart.org/images/glennray-tutor/atlanta-and-savannah-1988.jpg,downloaded
Mario Comensoli,Pop Art,https://uploads0.wikiart.org/images/mario-comensoli/entr-acte-1977.jpg,downloaded
John Singer Sargent,Realism,https://uploads6.wikiart.org/images/john-singer-sargent/mrs-cazalet-and-her-children-1901.jpg!Large.jpg,downloaded
Robert Henri,American Realism,https://uploads5.wikiart.org/images/robert-henri/skipper-mick.jpg!Large.jpg,downloaded
François Boucher,Rococo,https://uploads6.wikiart.org/images/francois-boucher/the-setting-of-the-sun-1752.jpg!Large.jpg,downloaded
James Archer,Romanticism,https://uploads5.wikiart.org/images/james-archer/the-introduction-1867.jpg!Large.jpg,downloaded
Eric Fischl,Contemporary Realism,https://uploads6.wikiart.org/images/eric-fischl/girl-with-doll.jpg!Large.jpg,downloaded
Nyoman Masriadi,Neo-Expressionism,https://uploads7.wikiart.org/images/nyoman-masriadi/robot-dapur-kitchen-robot-2009.jpg,downloaded
Jean Fouquet,Northern Renaissance,https://uploads4.wikiart.org/images/jean-fouquet/st-jacques-appears-to-charlemagne-1460.jpg!Large.jpg,downloaded
Pyotr Konchalovsky,Post-Impressionism,https://uploads0.wikiart.org/images/pyotr-konchalovsky/female-portrait-voronova-1898.jpg,downloaded
Titian,Mannerism,https://uploads1.wikiart.org/images/titian/st-jerome-1560.jpg!Large.jpg,downloaded
Amedeo Modigliani,Expressionism,https://uploads5.wikiart.org/images/amedeo-modigliani/anna-hanka-zborowska-1917.jpg!Large.jpg,downloaded
Hans Richter,Dada,https://uploads5.wikiart.org/images/hans-richter/sur-une-jambe.jpg,downloaded
Francisco de Goya,Romanticism,https://uploads2.wikiart.org/images/francisco-goya/the-count-of-tajo.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-251.jpg!Large.jpg,downloaded
Arthur Beecher Carles,Post-Impressionism,https://uploads4.wikiart.org/images/arthur-beecher-carles/the-lake-annecy-1912.jpg!Large.jpg,downloaded
Moshe Kupferman,Abstract Expressionism,https://uploads8.wikiart.org/images/moshe-kupferman/untitled-2002.jpg,downloaded
Thomas Hardy,Baroque,https://uploads8.wikiart.org/images/thomas-hardy/john-moody-1792.jpg!Large.jpg,downloaded
Eyvind Earle,Magic Realism,https://uploads1.wikiart.org/images/eyvind-earle/symphonic-fantasy.jpg!Large.jpg,downloaded
Mariam Aslamazian,Naïve Art,https://uploads7.wikiart.org/images/mariam-aslamazian/stil-life.jpg!Large.jpg,downloaded
Sam Francis,Abstract Expressionism,https://uploads6.wikiart.org/images/sam-francis/untitled-sf143s.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads4.wikiart.org/images/nicholas-roerich/pir-panjal-1925-1.jpg,downloaded
Ferdinand Georg Waldmüller  ,Biedermeier,https://uploads3.wikiart.org/images/ferdinand-georg-waldm-ller/still-life-with-morning-cup-1839.jpg!Large.jpg,downloaded
