artist,style,url
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/marie-antoinette-queen-of-france-anonymous-after-elisabeth-louise-vigée-le-brun/UgFU_zbdIEfGkA
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/la-maladie-d-antiochus-ou-antiochus-et-stratonice/5gFBQdEnOfbq2A
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/the-sorrow-of-telemachus-angelica-kauffmann/UAFEHLLHY3oBGg
Anselm Feuerbach,Neoclassicism,https://artsandculture.google.com/asset/the-banquet-after-plato-second-version-anselm-feuerbach/8gEupYeUkSDcTQ
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/raphael-and-the-fornarina/JQEO54pqVrLidQ
Anton Losenko,Neoclassicism,https://artsandculture.google.com/asset/farewell-of-hector-and-andromache-anton-losenko/5wHPJg_qO89eag
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/rubens-peale-with-a-geranium/nwH9S9OjZ-cnrA
Francesco Hayez,Neoclassicism,https://artsandculture.google.com/asset/mary-magdalene-as-a-hermit-francesco-hayez/tQGE4jL72ze3Og
José Aparicio,Neoclassicism,https://artsandculture.google.com/asset/landing-of-ferdinand-vii-in-el-puerto-de-santa-maría-josé-aparicio/eAEZ2-WmJKu8yw
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/equestrian-portrait-of-stanisław-kostka-potocki/sgF5MJaGSSpr8g
Nathaniel Dance-Holland,Neoclassicism,https://artsandculture.google.com/asset/the-meeting-of-dido-and-aeneas-sir-nathaniel-dance-holland/XQGCpNt3tbJiAw
Karl Bryullov,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-countess-samoilova-karl-pavlovich-briullov/oQED_teIwtrAXw
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/marie-antoinette-queen-of-france-elisabeth-louise-vigée-le-brun/dwGPMq5PzQZjyw
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/the-russian-ship-of-the-line-asow-and-a-frigate-at-anchor-in-the-roads-of-elsinore-c-w-eckersberg/zgGEafAotSQU0g
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/comtesse-de-la-châtre-marie-charlotte-louise-perrette-aglaé-bontemps-1762–1848-élisabeth-louise-vigée-le-brun/bwHKsOTGZHSPCg
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/george-washington/YQFxfjbCehPD7w
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/cornelia-mother-of-the-gracchi-pointing-to-her-children-as-her-treasures-angelica-kauffmann/WwEii4CKfyErFA
Jean-Baptiste Debret,Neoclassicism,https://artsandculture.google.com/asset/revista-das-tropas-destinadas-a-montevidéu-na-praia-grande-jean-baptiste-debret/BgE7vv5qGGD5hw
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/madame-jacques-louis-leblanc-françoise-poncelle-1788–1839-jean-auguste-dominique-ingres/xgFACPC9Hzz9rQ
John Singleton Copley,Neoclassicism,https://artsandculture.google.com/asset/john-singleton-copley-self-portrait-john-singleton-copley/BAG7-hq2qMyuQw
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/telemachus-and-the-nymphs-of-calypso-angelica-kauffmann/nQEIEoER3Oj4XQ
Anselm Feuerbach,Neoclassicism,https://artsandculture.google.com/asset/the-symposium-second-version-anselm-feuerbach/sQGa34z2sZaRmg
John Flaxman,Neoclassicism,https://artsandculture.google.com/asset/apollo-preceding-hector-with-his-aegis-and-dispersing-the-greeks-fuseli-s-lectures-john-flaxman-1755–1826-british/tgHk_QsRtBybfA
Jean-Baptiste Greuze,Neoclassicism,https://artsandculture.google.com/asset/cimon-and-pero-roman-charity-jean-baptiste-greuze/3AG8-SJcIkAs-Q
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/the-army-takes-an-oath-to-the-emperor-after-the-distribution-of-eagles-jacques-louis-david/sQGP4C6wZJNkNw
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/the-coronation-of-the-emperor-and-empress-jacques-louis-david/CgGNKJXj3VeimA
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-the-sisters-zénaïde-and-charlotte-bonaparte-jacques-louis-david/0QF8bKfWW4cZmQ
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/calliope-mourning-homer/9gGPl-oEmsyZmw
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/odalisque-in-grisaille-jean-auguste-dominique-ingres/pwHQmc_yiROR-w
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/joseph-antoine-moltedo-born-1775/iQGkFIwksixbDg
Francesco Hayez,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-countess-antonietta-negroni-prati-morosini-as-a-child-francesco-hayez/GwHZxpXCs11vfw
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/a-view-through-three-arches-of-the-third-storey-of-the-colosseum-c-w-eckersberg/6gHbhM9j6BwodQ
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/michael-angelo-and-emma-clara-peale-rembrandt-peale/AAG7Fw6kjVzplQ
Anselm Feuerbach,Neoclassicism,https://artsandculture.google.com/asset/plato´s-symposium-anselm-feuerbach/XwElBMoEm9i5vA
John Singleton Copley,Neoclassicism,https://artsandculture.google.com/asset/young-lady-with-a-bird-and-a-dog-john-singleton-copley/swGGJXsAyVaB8A
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/marie-antoinette-after-élisabeth-louise-vigée-le-brun/dQFLZSo973R5tg
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/madame-moitessier/hQFUe-elM1npbw
John Singleton Copley,Neoclassicism,https://artsandculture.google.com/asset/general-thomas-gage-john-singleton-copley-1738–1815-american-active-in-britain-from-1776/VwHXl773J5CbJg
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/madame-d-aguesseau-de-fresnes-élisabeth-louise-vigée-le-brun/uQHCsAZzdzHITw
Sophie Gengembre Anderson,Neoclassicism,https://artsandculture.google.com/asset/elaine-sophie-anderson/cAHNQPanXfxpkw
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-marie-gabrielle-de-gramont-comtesse-de-caderousse-elisabeth-louise-vigée-le-brun/vAGiYcMGcgm3xw
Antoine-Jean Gros,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-second-lieutenant-charles-legrand-baron-antoine-jean-gros/QAEjBXtkkVlRqQ
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/the-artist-in-the-character-of-design-listening-to-the-inspiration-of-poetry-angelica-kauffmann/bQHT5uMh_GAVvQ
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/virgin-of-the-adoption-jean-auguste-dominique-ingres/HAF4DQqHpQigow
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/yolande-martine-gabrielle-de-polastron-duchess-of-polignac-elisabeth-louise-vigée-le-brun/nQE3FjxOYNvaoQ
Jacques Amans,Neoclassicism,https://artsandculture.google.com/asset/creole-in-a-red-headdress-jacques-guillaume-lucien-amans/LQFkSGJ0MYMQDQ
William-Adolphe Bouguereau,Neoclassicism,https://artsandculture.google.com/asset/breton-brother-and-sister-william-bouguereau/JwFSOWEUqWSuew
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-princess-belozersky-élisabeth-louise-vigée-lebrun/yQELNQFJTlXWVQ
Andrea Appiani,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-napoleon-king-of-italy-andrea-appiani/AAFgqnd1RzSMZA
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-eleanor-countess-of-lauderdale-angelica-kauffmann/8QH97uSQfivysw
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/elisabeth-philippe-marie-hélène-de-france-said-madame-elisabeth-elisabeth-louise-vigée-le-brun/4QH0dfp99xiQNQ
Francesco Hayez,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-giuseppina-negroni-prati-morosini-francesco-hayez/CgGFosCAdDJd7w
Mather Brown,Neoclassicism,https://artsandculture.google.com/asset/thomas-jefferson-mather-brown/0AH-YSsKF68M1Q
Anton Graff,Neoclassicism,https://artsandculture.google.com/asset/friedrich-der-große-anton-graff/DAEsXb1rkqpq7w
Henry Fuseli,Neoclassicism,https://artsandculture.google.com/asset/titania-and-bottom-henry-fuseli/3QFfp3FTlt8xYg
Joseph Wright of Derby,Neoclassicism,https://artsandculture.google.com/asset/academy-by-lamplight-joseph-wright-of-derby-1734–1797-british-active-in-italy-1773–75/hQEiLl7TOeuXpw
Ignace Brice,Neoclassicism,https://artsandculture.google.com/asset/the-poultryman-ignace-brice/XAGVfP6ecrod0g
Hubert Robert,Neoclassicism,https://artsandculture.google.com/asset/the-fire-of-rome-hubert-robert/HAHxg_lHmo6TqQ
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/william-henry-harrison-rembrandt-peale/vAFqh-TBXIL-UQ
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/the-virgin-adoring-the-host-jean-auguste-dominique-ingres/ygFmFQh3fCuFnQ
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/study-for-the-lictors-bringing-brutus-the-bodies-of-his-sons-jacques-louis-david/NgHFxCRMdM3YFw
Joseph Wright of Derby,Neoclassicism,https://artsandculture.google.com/asset/penelope-unraveling-her-web-joseph-wright-of-derby/AwFp3GtnFhIT6A
Joseph Wright of Derby,Neoclassicism,https://artsandculture.google.com/asset/fleetwood-hesketh-joseph-wright-of-derby/OQFyaebDPR-dIA
Nathaniel Dance-Holland,Neoclassicism,https://artsandculture.google.com/asset/the-pybus-family-nathaniel-dance/wwFCDQL06pYWQg
Gottlieb Schick,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-heinrike-dannecker-gottlieb-schick/-AF-S3yx_NWXJQ
Hubert Robert,Neoclassicism,https://artsandculture.google.com/asset/ruins-with-an-obelisk-in-the-distance-hubert-robert/3gFA-Gtmpc-r0w
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/antoine-laurent-lavoisier-1743–1794-and-his-wife-marie-anne-pierrette-paulze-1758–1836-jacques-louis-david/HwEIQUB03HIWfA
Jean-François Pierre Peyron,Neoclassicism,https://artsandculture.google.com/asset/the-death-of-alcestis-pierre-peyron/LgFPdyWRHXYHzQ
Antoine-Jean Gros,Neoclassicism,https://artsandculture.google.com/asset/battle-of-aboukir-antoine-jean-gros/5QFn7EGYfn1ncA
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-princess-alexandra-golitsyna-and-her-son-piotr-elisabeth-vigee-lebrun/LQG9l0NJfPE7fQ
Thomas Frye,Neoclassicism,https://artsandculture.google.com/asset/mrs-wardle-thomas-frye-1710–1762-irish/4AGglWE1G04zZQ
Adélaïde Labille-Guiard,Neoclassicism,https://artsandculture.google.com/asset/marie-adélaïde-de-france-said-madame-adélaïde-adélaïde-labille-guiard/iAGLr6PsmX0dAg
François-André Vincent,Neoclassicism,https://artsandculture.google.com/asset/democritus-among-the-abderitans-françois-andré-vincent/oAEys18LGMBLoA
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/george-washington-rembrandt-peale/mQHNeuM-x3rvNw
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/at-a-window-in-the-artist-s-studio-c-w-eckersberg/MgEMwFfCO32q1Q
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-jean-pierre-delahaye-jacques-louis-david/RQE9HoRTDGQG0Q
Henry Fuseli,Neoclassicism,https://artsandculture.google.com/asset/teiresias-foretells-the-future-to-odysseus-1780-1785/GAEJTKuF3zmGaA
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/three-spartan-boys-practising-archery-christoffer-wilhelm-eckersberg/xgHpkPc2ByBUwg
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/view-of-the-interior-of-the-colosseum-christoffer-wilhelm-eckersberg/_gEGI6mCJ-y3DA
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/joséphine-éléonore-marie-pauline-de-galard-de-brassac-de-béarn-1825–1860-princesse-de-broglie-jean-auguste-dominique-ingres/agEScgqJaZqD4g
Gilbert Stuart,Neoclassicism,https://artsandculture.google.com/asset/thomas-jefferson-1743-1826-the-medallion-portrait/9wGvQHoGD6iksA
Jean-Léon Gérôme,Neoclassicism,https://artsandculture.google.com/asset/the-age-of-augustus-the-birth-of-christ-jean-léon-gérôme/rQGwooq_SRJleA
Jean-Baptiste Debret,Neoclassicism,https://artsandculture.google.com/asset/morte-de-germânico-jean-baptiste-debret/HQEutOjEzP5Ysw
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/the-combat-of-diomedes-1776/NAFUuRv9gsu16g
François-André Vincent,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-mademoiselle-duplant-françois-andré-vincent/hAGjKUXChz2v0A
Joseph Wright of Derby,Neoclassicism,https://artsandculture.google.com/asset/the-dead-soldier-joseph-wright-of-derby-1734–1797-british-active-in-italy-1773–75/YwHIdHaZTYviKA
Johann Friedrich Overbeck,Neoclassicism,https://artsandculture.google.com/asset/christ-raises-the-daughter-of-jairus-friedrich-overbeck/0AF8Cyxceg6CFQ
Pompeo Batoni,Neoclassicism,https://artsandculture.google.com/asset/christ-in-glory-with-saints-celsus-julian-marcionilla-and-basilissa-pompeo-batoni/mAHYTWVkTk9UYw
Frederic Leighton,Neoclassicism,https://artsandculture.google.com/asset/elijah-in-the-wilderness-frederic-lord-leighton/uQG9WGfbc10kDw
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/retrato-de-luísa-todi-1753-1833-marie-louise-elisabeth-vigée-lebrun/FwGyjIy_AEYsfA
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/the-temptation-of-eros-angelica-kauffmann/RwHuz26ZX6IRCQ
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-a-woman-said-to-be-anne-catherine-aimée-augier-vestris-élisabeth-louise-vigée-lebrun/4wFToBIW_ts-iA
John Singleton Copley,Neoclassicism,https://artsandculture.google.com/asset/mrs-humphrey-devereux/YQHnPHEQH1Hg1g
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/comtesse-d-haussonville-jean-auguste-dominique-ingres/gQGTMTaShUJNKA
William Sidney Mount,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-maria-seabury-william-sidney-mount/mAHY7TazWoWv9Q
Adélaïde Labille-Guiard,Neoclassicism,https://artsandculture.google.com/asset/madame-élisabeth-de-france-1764–1794-adélaïde-labille-guiard/4wGBkbtDI0hSjQ
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/louise-marie-adélaïde-de-bourbon-penthièvre-duchess-of-orléans-elisabeth-louise-vigée-le-brun/DQH3Z1acb7GwAg
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-the-model-maddalena-or-anna-maria-uhden-christoffer-wilhelm-eckersberg/_AFelbxVTF1WWA
José de Madrazo y Agudo,Neoclassicism,https://artsandculture.google.com/asset/retrato-de-manuel-godoy-josé-de-madrazo/PwEEZrg9NQkyGg
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/ulysses-revenge-on-penelope-s-suitors-christoffer-wilhelm-eckersberg/DgG8fp3XcHnbIA
Pompeo Batoni,Neoclassicism,https://artsandculture.google.com/asset/emperor-joseph-ii-with-grand-duke-pietro-leopoldo-of-tuscany-pompeo-batoni/xAEGrA2XfGDdMQ
Andrea Appiani,Neoclassicism,https://artsandculture.google.com/asset/ritratto-di-vincenzo-monti-andrea-appiani/5QHGBXMrsHAHNw
Francesco Hayez,Neoclassicism,https://artsandculture.google.com/asset/triumphant-athlete-francesco-hayez/5AGX_H7it29DAA
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/general-étienne-maurice-gérard-1773–1852-jacques-louis-david/agHqwH-6u5lkZw
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/george-washington-porthole-type-rembrandt-peale/PwG91fqOnphciA
Anselm Feuerbach,Neoclassicism,https://artsandculture.google.com/asset/ricordo-di-tivoli-anselm-feuerbach/twEGXv7Eqc6X9A
Anton von Maron,Neoclassicism,https://artsandculture.google.com/asset/the-return-of-orestes-anton-von-maron/9AEoY13TkKFJtg
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/emperor-napoleon-i-1769-1821/AQF_nmdILfyHCQ
Christoffer Wilhelm Eckersberg,Neoclassicism,https://artsandculture.google.com/asset/view-north-of-kronborg-castle-christoffer-wilhelm-eckersberg/QAEmrhTfPGJ96w
Adélaïde Labille-Guiard,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-madame-de-genlis-adelaide-labille-guiard/2gE6yd9kDYc4qg
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-a-young-woman-in-white-circle-of-jacques-louis-david/7gGEEn38vyxZ3Q
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/princess-anna-alexandrovna-galitzin-elisabeth-louise-vigée-le-brun/DAH-Tw7In_wurg
Élisabeth Vigée Le Brun,Neoclassicism,https://artsandculture.google.com/asset/antoinette-elisabeth-marie-d-aguesseau-countess-of-ségur-elisabeth-louise-vigée-le-brun/RwFTiuZDJYsuBg
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-the-comte-de-turenne-jacques-louis-david/RQE9W7iRpt1VoA
Rembrandt Peale,Neoclassicism,https://artsandculture.google.com/asset/caroline-louisa-pratt-bartlett-rembrandt-peale/aAENmOeg1o_EOw
Thomas Gainsborough,Neoclassicism,https://artsandculture.google.com/asset/clayton-jones-thomas-gainsborough-ra-1727–1788-british/JgGJdiwSpAGoIA
Anselm Feuerbach,Neoclassicism,https://artsandculture.google.com/asset/the-battle-of-the-amazons-anselm-feuerbach/mQEPAaLwHDkw8g
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/edmond-cavé-1794–1852-jean-auguste-dominique-ingres/QQEKTh2beHd7YQ
Anselm Feuerbach,Neoclassicism,https://artsandculture.google.com/asset/half-length-portrait-of-a-roman-woman-anselm-feuerbach/6QHzuG7-R-bKQg
Jacques-Louis David,Neoclassicism,https://artsandculture.google.com/asset/emmanuel-joseph-sieyès-1748-1836/zAH_y28uUAhlJQ
Henry Bernard Chalon,Neoclassicism,https://artsandculture.google.com/asset/the-blacksmith-s-shop-henry-bernard-chalon-1771–1849-british/qwHMS5BW0jC5Cw
,Neoclassicism,https://artsandculture.google.com/asset/portrait-of-a-lady/awHkKGxiXoLnMQ
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/the-victory-of-eros-angelica-kauffmann/PgFuLrZ7gVDvcw
Joseph-Benoît Suvée,Neoclassicism,https://artsandculture.google.com/asset/the-predication-of-saint-paul-joseph-benoit-suvée/1QHrWvPyPImehQ
Anton Graff,Neoclassicism,https://artsandculture.google.com/asset/self-portrait-with-eye-shade-anton-graff/6gF-cUPsvyJP3g
Jean-Auguste-Dominique Ingres,Neoclassicism,https://artsandculture.google.com/asset/the-betrothal-of-raphael-and-the-niece-of-cardinal-bibbiena/1AEX-Ocp2JmyLw
William-Adolphe Bouguereau,Neoclassicism,https://artsandculture.google.com/asset/little-girl/3QEr0QPNmd_y-A
Merry-Joseph Blondel,Neoclassicism,https://artsandculture.google.com/asset/hecuba-and-polyxena-merry-joseph-blondel/YwEs02S1mzUcHA
Angelica Kauffman,Neoclassicism,https://artsandculture.google.com/asset/design-angelica-kauffman/ogGDDMHPq_ePOA
